2012.07.31,1386.00000,1391.40000,1375.90000,1377.20000,4947,0
2012.08.01,1377.00000,1386.20000,1372.80000,1376.70000,4731,0
2012.08.02,1376.50000,1387.70000,1354.20000,1366.40000,6700,0
2012.08.03,1366.30000,1394.20000,1364.90000,1393.30000,4600,0
2012.08.05,1394.20000,1394.90000,1392.20000,1392.20000,77,0
2012.08.06,1391.90000,1399.40000,1391.20000,1393.40000,3221,0
2012.08.07,1393.20000,1407.20000,1391.40000,1400.20000,3319,0
2012.08.08,1400.40000,1403.40000,1393.90000,1400.20000,3127,0
2012.08.09,1399.90000,1406.70000,1396.70000,1403.00000,3230,0
2012.08.10,1403.40000,1405.70000,1395.00000,1404.90000,3101,0
2012.08.12,1403.20000,1404.90000,1403.20000,1404.70000,56,0
2012.08.13,1404.40000,1406.70000,1396.90000,1404.40000,2820,0
2012.08.14,1404.50000,1412.20000,1400.30000,1402.20000,3041,0
2012.08.15,1401.90000,1407.90000,1399.70000,1406.40000,2539,0
2012.08.16,1406.20000,1417.40000,1404.20000,1415.40000,2630,0
2012.08.17,1415.70000,1418.40000,1412.70000,1416.90000,2285,0
2012.08.19,1416.70000,1419.20000,1416.70000,1417.20000,72,0
2012.08.20,1416.90000,1419.70000,1411.40000,1417.20000,2335,0
2012.08.21,1417.00000,1426.80000,1410.30000,1413.10000,2754,0
2012.08.22,1412.90000,1415.90000,1406.40000,1414.40000,3541,0
2012.08.23,1414.60000,1419.90000,1400.30000,1403.50000,3468,0
2012.08.24,1403.70000,1414.00000,1397.50000,1412.50000,2725,0
2012.08.26,1412.00000,1415.00000,1412.00000,1414.50000,51,0
2012.08.27,1414.70000,1417.80000,1408.90000,1410.40000,2187,0
2012.08.28,1410.30000,1413.90000,1405.20000,1410.90000,3026,0
2012.08.29,1411.20000,1413.80000,1406.20000,1408.20000,2324,0
2012.08.30,1408.00000,1408.20000,1396.70000,1397.20000,2383,0
2012.08.31,1397.40000,1413.30000,1396.90000,1406.30000,3736,0
2012.09.02,1406.90000,1407.20000,1402.90000,1406.20000,76,0
2012.09.03,1405.90000,1410.40000,1397.90000,1407.90000,1904,0
2012.09.04,1408.20000,1410.40000,1395.90000,1405.40000,2933,0
2012.09.05,1405.20000,1408.80000,1398.20000,1404.50000,3546,0
2012.09.06,1404.20000,1433.50000,1404.00000,1431.70000,3513,0
2012.09.07,1431.50000,1439.20000,1431.20000,1438.80000,3454,0
2012.09.09,1437.50000,1437.70000,1437.00000,1437.50000,59,0
2012.09.10,1437.30000,1438.50000,1425.00000,1426.70000,2459,0
2012.09.11,1427.00000,1438.00000,1422.20000,1429.20000,2546,0
2012.09.12,1428.90000,1439.90000,1428.90000,1439.20000,3903,0
2012.09.13,1438.90000,1463.70000,1434.90000,1459.00000,4127,0
2012.09.14,1458.90000,1474.40000,1458.90000,1466.20000,3473,0
2012.09.16,1465.20000,1465.40000,1463.90000,1463.90000,48,0
2012.09.17,1464.00000,1465.30000,1457.20000,1461.20000,2665,0
2012.09.18,1461.40000,1462.90000,1455.70000,1460.70000,3291,0
2012.09.19,1460.50000,1465.30000,1457.50000,1459.40000,3316,0
2012.09.20,1459.50000,1462.40000,1449.60000,1461.10000,3350,0
2012.09.21,1461.40000,1468.10000,1456.80000,1457.80000,2969,0
2012.09.23,1456.60000,1459.80000,1456.60000,1459.10000,73,0
2012.09.24,1458.80000,1460.50000,1451.10000,1458.70000,2693,0
2012.09.25,1458.50000,1463.20000,1441.40000,1444.20000,3199,0
2012.09.26,1443.90000,1445.90000,1429.90000,1435.70000,3303,0
2012.09.27,1435.90000,1450.20000,1435.20000,1448.40000,3443,0
2012.09.28,1448.20000,1449.20000,1434.90000,1440.20000,3594,0
2012.09.30,1438.70000,1439.70000,1436.40000,1436.70000,149,0
2012.10.01,1436.40000,1457.20000,1433.70000,1442.90000,3904,0
2012.10.02,1443.20000,1451.70000,1438.20000,1445.30000,3660,0
2012.10.03,1445.10000,1455.00000,1440.80000,1453.90000,3376,0
2012.10.04,1453.80000,1463.40000,1450.90000,1462.40000,3626,0
2012.10.05,1462.30000,1471.70000,1456.20000,1460.50000,3109,0
2012.10.07,1461.90000,1461.90000,1458.00000,1458.70000,106,0
2012.10.08,1458.40000,1459.70000,1452.50000,1454.40000,2642,0
